TABLE_NAME|COLUMN_NAME|DATA_TYPE|CHARACTER_MAXIMUM_LENGTH|NUMERIC_PRECISION|NUMERIC_SCALE|IS_NULLABLE
Security|BankAccount_DPA_|int|NULL|10|0|YES
Security|ClosingDate|datetime|NULL|NULL|NULL|YES
Security|OfferType_DPA_|int|NULL|10|0|YES
Security|TimeModified|datetime|NULL|NULL|NULL|YES
Security|ModifiedBy|int|NULL|10|0|YES
Security|ParentSecurity_DPA_|int|NULL|10|0|YES
Security|BatchSize|int|NULL|10|0|YES
Security|RequiresExtra|int|NULL|10|0|YES
Security|DefaultSelection|int|NULL|10|0|YES
Security|Ratio|money|NULL|19|4|YES
Security|MinimumQty|int|NULL|10|0|YES
Security|StepQty|int|NULL|10|0|YES
Security|RequiresHoldings|int|NULL|10|0|YES
security2|Security_DPA_|int|NULL|10|0|NO
security2|Security_EIT_|nvarchar|40|NULL|NULL|YES
security2|SecurityAddr|nvarchar|100|NULL|NULL|YES
security2|SecurityCode|nvarchar|50|NULL|NULL|NO
security2|SecurityMktPrice|money|NULL|19|4|NO
security2|SecurityName|nvarchar|100|NULL|NULL|NO
security2|OrderSecType_DPA_|int|NULL|10|0|NO
security2|Immobilised|bit|NULL|NULL|NULL|NO
security2|Sector_DPA_|int|NULL|10|0|NO
security2|ImportCode|nvarchar|50|NULL|NULL|YES
security2|CanTrade|bit|NULL|NULL|NULL|YES
security2|IsOffering|bit|NULL|NULL|NULL|YES
security2|NSEName|varchar|100|NULL|NULL|YES
security2|ExpiryDate|datetime|NULL|NULL|NULL|YES
security2|Offerings|int|NULL|10|0|NO
security2|BankAccount_DPA_|int|NULL|10|0|YES
security2|ClosingDate|datetime|NULL|NULL|NULL|YES
security2|OfferType_DPA_|int|NULL|10|0|YES
security2|TimeModified|datetime|NULL|NULL|NULL|YES
security2|ModifiedBy|int|NULL|10|0|YES
security2|ParentSecurity_DPA_|int|NULL|10|0|YES
security2|BatchSize|int|NULL|10|0|YES
security2|RequiresExtra|int|NULL|10|0|YES
security2|DefaultSelection|int|NULL|10|0|YES
security2|Ratio|money|NULL|19|4|YES
security2|MinimumQty|int|NULL|10|0|YES
security2|StepQty|int|NULL|10|0|YES
security2|RequiresHoldings|int|NULL|10|0|YES
SecurityList|SecurityName|nvarchar|100|NULL|NULL|NO
SecurityList|SecurityCode|nvarchar|50|NULL|NULL|NO
SecurityList|SecurityMktPrice|money|NULL|19|4|NO
SecurityList|SecurityAddr|nvarchar|4000|NULL|NULL|YES
SecurityList|OrderSecTypeDescription|nvarchar|10|NULL|NULL|NO
SecurityList|Security_DPA_|int|NULL|10|0|NO
SecurityList|OrderSecTypeDisplayName|nvarchar|20|NULL|NULL|NO
SecurityList|SecTransFeeFee|money|NULL|19|4|NO
SecurityList|OrderSecType_DPA_|int|NULL|10|0|NO
SecurityList|SecurityNameEx|nvarchar|4000|NULL|NULL|YES
SecurityList|Immobilised|bit|NULL|NULL|NULL|NO
SecurityList|ExpiryDate|datetime|NULL|NULL|NULL|YES
SecurityList|OfferType|nvarchar|500|NULL|NULL|YES
SecurityListFilter|SecurityNameEx|nvarchar|4000|NULL|NULL|YES
SecurityListFilter|SecurityName|nvarchar|100|NULL|NULL|NO
SecurityListFilter|SecurityCode|nvarchar|50|NULL|NULL|NO
SecurityListFilter|SecurityMktPrice|money|NULL|19|4|NO
SecurityListFilter|SecurityAddr|nvarchar|100|NULL|NULL|YES
SecurityListFilter|OrderSecTypeDescription|nvarchar|10|NULL|NULL|NO
SecurityListFilter|MaxOfSecTransFeeADate|datetime|NULL|NULL|NULL|YES
SecurityListFilter|Security_DPA_|int|NULL|10|0|YES
SecurityListFilter|OrderSecTypeDisplayName|nvarchar|20|NULL|NULL|NO
SecurityListFilter|OrderSecType_DPA_|int|NULL|10|0|NO
SecurityListFilter|Immobilised|bit|NULL|NULL|NULL|NO
SecurityListFilter|Sector_DPA_|int|NULL|10|0|NO
SecurityListFilter|ImportCode|nvarchar|50|NULL|NULL|YES
SecurityListFilter|CanTrade|bit|NULL|NULL|NULL|YES
SecurityListFilter|Offerings|int|NULL|10|0|NO
SecurityListFilter|ExpiryDate|datetime|NULL|NULL|NULL|YES
SecurityListFilter|BatchSize|int|NULL|10|0|YES
SecurityListFilter|ClosingDate|datetime|NULL|NULL|NULL|YES
SecurityListFilter|ModifiedBy|nvarchar|101|NULL|NULL|YES
SecurityListFilter|TimeModified|datetime|NULL|NULL|NULL|YES
SecurityListFilter|OfferType|nvarchar|500|NULL|NULL|YES
SecurityListFilter|OfferType_DPA_|int|NULL|10|0|YES
SecurityListFilter|ParentSecurity_DPA_|int|NULL|10|0|YES
SecurityListFilter|RequiresExtra|int|NULL|10|0|YES
SecurityListFilter|DefaultSelection|int|NULL|10|0|YES
SecurityListFilter|Ratio|money|NULL|19|4|YES
SecurityListFilter|MinimumQty|int|NULL|10|0|YES
SecurityListFilter|StepQty|int|NULL|10|0|YES
SecurityListFilter|RequiresHoldings|int|NULL|10|0|YES
SecurityListOfferings|SecurityName|nvarchar|100|NULL|NULL|NO
SecurityListOfferings|SecurityCode|nvarchar|50|NULL|NULL|NO
SecurityListOfferings|SecurityMktPrice|money|NULL|19|4|NO
SecurityListOfferings|SecurityAddr|nvarchar|4000|NULL|NULL|YES
SecurityListOfferings|OrderSecTypeDescription|nvarchar|10|NULL|NULL|NO
SecurityListOfferings|Security_DPA_|int|NULL|10|0|NO
SecurityListOfferings|OrderSecTypeDisplayName|nvarchar|20|NULL|NULL|NO
SecurityListOfferings|SecTransFeeFee|money|NULL|19|4|YES
SecurityListOfferings|OrderSecType_DPA_|int|NULL|10|0|NO
SecurityListOfferings|SecurityNameEx|nvarchar|4000|NULL|NULL|YES
SecurityListOfferings|Immobilised|bit|NULL|NULL|NULL|NO
SecurityListOfferings|Sector|nvarchar|100|NULL|NULL|YES
SecurityListOfferings|ImportCode|nvarchar|50|NULL|NULL|YES
SecurityListOfferings|CanTrade|bit|NULL|NULL|NULL|YES
SecurityListOfferings|BatchSize|int|NULL|10|0|YES
SecurityListOfferings|ClosingDate|datetime|NULL|NULL|NULL|YES
SecurityListOfferings|ModifiedBy|nvarchar|101|NULL|NULL|YES
SecurityListOfferings|TimeModified|datetime|NULL|NULL|NULL|YES
SecurityListOfferings|OfferType|nvarchar|500|NULL|NULL|YES
SecurityListOfferings|ParentSecurity_DPA_|int|NULL|10|0|YES
SecurityListOfferings|OfferType_DPA_|int|NULL|10|0|YES
SecurityListOfferings|DefaultSelection|int|NULL|10|0|YES
SecurityListOfferings|Ratio|money|NULL|19|4|YES
SecurityListOfferings|MinimumQty|int|NULL|10|0|YES
SecurityListOfferings|StepQty|int|NULL|10|0|YES
SecurityListOfferings|RequiresHoldings|int|NULL|10|0|YES
SecurityListSecurity|SecurityName|nvarchar|100|NULL|NULL|NO
SecurityListSecurity|SecurityCode|nvarchar|50|NULL|NULL|NO
SecurityListSecurity|SecurityMktPrice|money|NULL|19|4|NO
SecurityListSecurity|SecurityAddr|nvarchar|4000|NULL|NULL|YES
SecurityListSecurity|OrderSecTypeDescription|nvarchar|10|NULL|NULL|NO
SecurityListSecurity|Security_DPA_|int|NULL|10|0|YES
SecurityListSecurity|OrderSecTypeDisplayName|nvarchar|20|NULL|NULL|NO
SecurityListSecurity|SecTransFeeFee|money|NULL|19|4|NO
SecurityListSecurity|OrderSecType_DPA_|int|NULL|10|0|NO
SecurityListSecurity|SecurityNameEx|nvarchar|4000|NULL|NULL|YES
SecurityListSecurity|Immobilised|bit|NULL|NULL|NULL|NO
SecurityListSecurity|Sector|nvarchar|100|NULL|NULL|YES
SecurityListSecurity|ImportCode|nvarchar|50|NULL|NULL|YES
SecurityListSecurity|ExpiryDate|datetime|NULL|NULL|NULL|YES
SecurityOffering|Security_DPA_|int|NULL|10|0|NO
SecurityOffering|Security_EIT_|nvarchar|40|NULL|NULL|YES
SecurityOffering|SecurityAddr|nvarchar|100|NULL|NULL|YES
SecurityOffering|SecurityCode|nvarchar|10|NULL|NULL|NO
SecurityOffering|SecurityMktPrice|money|NULL|19|4|NO
SecurityOffering|SecurityName|nvarchar|100|NULL|NULL|NO
SecurityOffering|OrderSecType_DPA_|int|NULL|10|0|NO
SecurityOffering|Immobilised|bit|NULL|NULL|NULL|NO
SecurityOffering|CanTrade|bit|NULL|NULL|NULL|NO
SecurityOffering|Deleted|bit|NULL|NULL|NULL|YES
SecurityReport|Code|nvarchar|10|NULL|NULL|NO
SecurityReport|Security|nvarchar|100|NULL|NULL|NO
SecurityReport|Type|nvarchar|20|NULL|NULL|NO
SecurityReport|Market Price|money|NULL|19|4|NO
SendBatchItems|SendBatchItemID|int|NULL|10|0|NO
SendBatchItems|Frequency|varchar|50|NULL|NULL|YES
SendBatchItems|Report|varchar|50|NULL|NULL|YES
SendBatchItems|Client_DPA_|int|NULL|10|0|YES
SendBatchItems|DateSent|smalldatetime|NULL|NULL|NULL|YES
SendBatchItems|TimeSent|smalldatetime|NULL|NULL|NULL|YES
SendBatchItems|Deleted|int|NULL|10|0|YES
SendClientReports|ClientReportsID|int|NULL|10|0|NO
SendClientReports|Client_DPA_|char|10|NULL|NULL|NO
SendClientReports|GenericSetting_DPA_2|int|NULL|10|0|NO
SendClientReports|ClientStatements|int|NULL|10|0|NO
SendClientReports|ClientContracts|int|NULL|10|0|NO
SendClientReports|ClientContractsCompounded|int|NULL|10|0|NO
SendClientReports|HoldingsValuation|int|NULL|10|0|NO
SendClientReports|Deleted|int|NULL|10|0|NO
SendClientReports|changedBy|varchar|255|NULL|NULL|YES
SendClientReports|Timechanged|datetime|NULL|NULL|NULL|YES
SendDaily|Client_DPA_|int|NULL|10|0|NO
SendDaily|GenericSettingDescription|nvarchar|400|NULL|NULL|NO
SendDaily|ClientEmail|nvarchar|100|NULL|NULL|YES
SendDaily|ClientStatements|int|NULL|10|0|NO
SendDaily|ClientContracts|int|NULL|10|0|NO
SendDaily|ClientContractsCompounded|int|NULL|10|0|NO
SendDaily|HoldingsValuation|int|NULL|10|0|NO
SendDaily|Sent1|int|NULL|10|0|NO
SendDaily|Sent2|int|NULL|10|0|NO
SendDaily|Sent3|int|NULL|10|0|NO
SendDaily|Sent4|int|NULL|10|0|NO
SendMonthly|Client_DPA_|int|NULL|10|0|NO
SendMonthly|GenericSettingDescription|nvarchar|400|NULL|NULL|NO
SendMonthly|ClientEmail|nvarchar|100|NULL|NULL|YES
SendMonthly|ClientStatements|int|NULL|10|0|NO
SendMonthly|ClientContracts|int|NULL|10|0|NO
SendMonthly|ClientContractsCompounded|int|NULL|10|0|NO
SendMonthly|HoldingsValuation|int|NULL|10|0|NO
SendMonthly|Sent1|int|NULL|10|0|NO
SendMonthly|Sent2|int|NULL|10|0|NO
SendMonthly|Sent3|int|NULL|10|0|NO
SendMonthly|Sent4|int|NULL|10|0|NO
SendQuarterly|Client_DPA_|int|NULL|10|0|NO
SendQuarterly|GenericSettingDescription|nvarchar|400|NULL|NULL|NO
SendQuarterly|ClientEmail|nvarchar|100|NULL|NULL|YES
SendQuarterly|ClientStatements|int|NULL|10|0|NO
SendQuarterly|ClientContracts|int|NULL|10|0|NO
SendQuarterly|ClientContractsCompounded|int|NULL|10|0|NO
SendQuarterly|HoldingsValuation|int|NULL|10|0|NO
SendQuarterly|Sent1|int|NULL|10|0|NO
SendQuarterly|Sent2|int|NULL|10|0|NO
SendQuarterly|Sent3|int|NULL|10|0|NO
SendQuarterly|Sent4|int|NULL|10|0|NO
SendWeekly|Client_DPA_|int|NULL|10|0|NO
SendWeekly|GenericSettingDescription|nvarchar|400|NULL|NULL|NO
SendWeekly|ClientEmail|nvarchar|100|NULL|NULL|YES
SendWeekly|ClientStatements|int|NULL|10|0|NO
SendWeekly|ClientContracts|int|NULL|10|0|NO
SendWeekly|ClientContractsCompounded|int|NULL|10|0|NO
SendWeekly|HoldingsValuation|int|NULL|10|0|NO
SendWeekly|Sent1|int|NULL|10|0|NO
SendWeekly|Sent2|int|NULL|10|0|NO
SendWeekly|Sent3|int|NULL|10|0|NO
SendWeekly|Sent4|int|NULL|10|0|NO
SettlementReminder|Traded|smalldatetime|NULL|NULL|NULL|YES
SettlementReminder|Broker_DPA_|int|NULL|10|0|NO
SettlementReminder|Broker|nvarchar|106|NULL|NULL|NO
SettlementReminder|GrossAmt|money|NULL|19|4|YES
SettlementReminder|OrderTypeSale|bit|NULL|NULL|NULL|NO
SettlementReminder|TotalLevies|money|NULL|19|4|YES
SettlementReminder|NetAmt|money|NULL|19|4|YES
SettlementSchedule|LotGrossAmount|money|NULL|19|4|YES
SettlementSchedule|LotSlipNo|nvarchar|20|NULL|NULL|NO
SettlementSchedule|OrderTypeDescription|nvarchar|100|NULL|NULL|NO
SettlementSchedule|Client_DPA_|int|NULL|10|0|NO
SettlementSchedule|ClientName|nvarchar|100|NULL|NULL|NO
SettlementSchedule|OrderType_DPA_|int|NULL|10|0|NO
SettlementSchedule|SecurityCode|nvarchar|10|NULL|NULL|NO
SettlementSchedule|LotPrice|money|NULL|19|4|NO
SettlementSchedule|LotQty|int|NULL|10|0|NO
SettlementSchedule|LotTDate|datetime|NULL|NULL|NULL|YES
SettlementSchedule|ContractNumber|nvarchar|50|NULL|NULL|NO
SettlementSchedule|IsCustodian|bit|NULL|NULL|NULL|YES
SettlementSchedule|OrderSecType_DPA_|int|NULL|10|0|NO
SettlementSchedule|SettlementDate|datetime|NULL|NULL|NULL|YES
SettlementSchedule|Contract_DPA_|int|NULL|10|0|YES
SettlementSchedule|ClientCDSNo|nvarchar|20|NULL|NULL|YES
SettlementSchedule1|SecurityCode|nvarchar|31|NULL|NULL|YES
SettlementSchedule1|LotSlipNo|nvarchar|20|NULL|NULL|YES
SettlementSchedule1|ContractNumber|nvarchar|50|NULL|NULL|YES
SettlementSchedule1|PaymentAmount|money|NULL|19|4|NO
SettlementSchedule1|PaymentPDate|datetime|NULL|NULL|NULL|NO
SettlementSchedule1|PayType_DPA_|int|NULL|10|0|NO
SettlementSchedule1|ClientName|nvarchar|100|NULL|NULL|NO
SettlementSchedule1|Client_DPA_|int|NULL|10|0|NO
SettlementSchedule1|OwnerName|nvarchar|5|NULL|NULL|YES
SettlementSchedule2|SecurityCode|nvarchar|31|NULL|NULL|YES
SettlementSchedule2|LotSlipNo|nvarchar|20|NULL|NULL|YES
SettlementSchedule2|ContractNumber|nvarchar|50|NULL|NULL|YES
SettlementSchedule2|PaymentAmount|money|NULL|19|4|NO
SettlementSchedule2|PaymentPDate|datetime|NULL|NULL|NULL|NO
SettlementSchedule2|PayType_DPA_|int|NULL|10|0|NO
SettlementSchedule2|ClientName|nvarchar|100|NULL|NULL|NO
SettlementSchedule2|Client_DPA_|int|NULL|10|0|NO
SettlementSchedule2|OwnerName|nvarchar|5|NULL|NULL|YES
SettlementSlips|ContractNumber|nvarchar|50|NULL|NULL|NO
SettlementSlips|LotTDate|smalldatetime|NULL|NULL|NULL|YES
SettlementSlips|OrdDetailType|nvarchar|100|NULL|NULL|NO
SettlementSlips|OrdDetailSecurity|nvarchar|100|NULL|NULL|NO
SettlementSlips|LotPrice|money|NULL|19|4|YES
SettlementSlips|LotQty|int|NULL|10|0|YES
SettlementSlips|LotSlipNo|nvarchar|20|NULL|NULL|NO
SettlementSlips|BrokerCode|nvarchar|5|NULL|NULL|NO
SettlementSlips|BrokerName|nvarchar|100|NULL|NULL|NO
SettlementSlips|SettlementDate|smalldatetime|NULL|NULL|NULL|YES
SettlementSlips|LevyAmount|money|NULL|19|4|YES
SettlePaymentVoucher|OrdDetailType|nvarchar|100|NULL|NULL|NO
SettlePaymentVoucher|OrdDetailSecurity|nvarchar|100|NULL|NULL|NO
SettlePaymentVoucher|Client_DPA_|int|NULL|10|0|NO
SettlePaymentVoucher|ClientName|nvarchar|100|NULL|NULL|NO
SettlePaymentVoucher|LotSlipNo|nvarchar|20|NULL|NULL|NO
SettlePaymentVoucher|LotTDate|datetime|NULL|NULL|NULL|NO
SettlePaymentVoucher|ContractNumber|nvarchar|50|NULL|NULL|NO
SettlePaymentVoucher|Contract_DPA_|int|NULL|10|0|NO
SettlePaymentVoucher|NetAmount|money|NULL|19|4|YES
SettlePaymentVoucher|LotGrossAmount|money|NULL|19|4|YES
SettlePaymentVoucher|LotQty|int|NULL|10|0|NO
SettlePaymentVoucher|LotPrice|money|NULL|19|4|NO
SettlePaymentVoucher|SettlementDate|smalldatetime|NULL|NULL|NULL|NO
Share|Security_DPA_|int|NULL|10|0|NO
Share|Share_DPA_|int|NULL|10|0|NO
Share|Share_EIT_|nvarchar|40|NULL|NULL|YES
Share|ShareAnnouncement|smalldatetime|NULL|NULL|NULL|NO
Share|ShareClosing|smalldatetime|NULL|NULL|NULL|NO
Share|SharePDate|smalldatetime|NULL|NULL|NULL|NO
Share|ShareYEnd|smalldatetime|NULL|NULL|NULL|NO
Share|ShareAnnouncementType_DPA_|int|NULL|10|0|YES
ShareAnnouncementType|ShareAnnouncementType_DPA_|int|NULL|10|0|NO
ShareAnnouncementType|ShareAnnouncementTypeName|nvarchar|50|NULL|NULL|NO
ShareAnnouncementTypeList|ShareAnnouncementType_DPA_|int|NULL|10|0|NO
ShareAnnouncementTypeList|ShareAnnouncementTypeName|nvarchar|50|NULL|NULL|NO
ShareList|Security|nvarchar|100|NULL|NULL|NO
ShareList|Share_DPA_|int|NULL|10|0|NO
ShareList|SharePDate|datetime|NULL|NULL|NULL|YES
ShareList|ShareClosing|datetime|NULL|NULL|NULL|YES
ShareList|ShareYEnd|datetime|NULL|NULL|NULL|YES
ShareList|AnnouncementDate|smalldatetime|NULL|NULL|NULL|NO
ShareList|Announcement|nvarchar|50|NULL|NULL|NO
ShowAllSmsContracts|LotTDate|datetime|NULL|NULL|NULL|YES
ShowAllSmsContracts|Order_DPA_|int|NULL|10|0|NO
ShowAllSmsContracts|OrdDetail_DPA_|int|NULL|10|0|NO
ShowAllSmsContracts|Contract_DPA_|int|NULL|10|0|NO
ShowAllSmsContracts|LotGrossAmount|money|NULL|19|4|YES
ShowAllSmsContracts|LevyAmount|money|NULL|19|4|YES
ShowAllSmsContracts|Client_DPA_|int|NULL|10|0|NO
ShowAllSmsContracts|ClientName|nvarchar|100|NULL|NULL|NO
ShowAllSmsContracts|SecurityCode|nvarchar|50|NULL|NULL|NO
ShowAllSmsContracts|LotQty|int|NULL|10|0|NO
ShowAllSmsContracts|LotPrice|money|NULL|19|4|YES
ShowAllSmsContracts|updateOnContract|bit|NULL|NULL|NULL|YES
ShowAllSmsContracts|ClientCDSNo|nvarchar|20|NULL|NULL|YES
ShowAllSmsContracts|ClientCellTel|nvarchar|100|NULL|NULL|YES
ShowAllSmsContracts|contractAmount|money|NULL|19|4|YES
ShowAllSmsContracts|OrderType_DPA_|int|NULL|10|0|NO
ShowAllSmsContracts|ContractSettlementDate|datetime|NULL|NULL|NULL|YES
ShowCompoundedContracts|LotTDate|datetime|NULL|NULL|NULL|NO
ShowCompoundedContracts|Order_DPA_|int|NULL|10|0|NO
ShowCompoundedContracts|OrdDetail_DPA_|int|NULL|10|0|NO
ShowCompoundedContracts|Contract_DPA_|int|NULL|10|0|YES
ShowCompoundedContracts|Gross|money|NULL|19|4|YES
ShowCompoundedContracts|Commission|money|NULL|19|4|YES
ShowCompoundedContracts|MinimumSecurityCommission|money|NULL|19|4|NO
ShowCompoundedContracts|CommissionRate|real|NULL|24|NULL|NO
ShowCompoundedContracts|UpperSecurityCommission|real|NULL|24|NULL|NO
ShowCompoundedContracts|SecurityBoundary|money|NULL|19|4|NO
ShowCompoundedContracts|MinCommission|money|NULL|19|4|NO
ShowCompoundedContracts|LowerCommission|float|NULL|53|NULL|YES
ShowCompoundedContracts|UpperCommission|float|NULL|53|NULL|YES
ShowCompoundedContracts|Client_DPA_|int|NULL|10|0|NO
ShowCompoundedContracts|ClientName|nvarchar|100|NULL|NULL|NO
ShowProperCommissionForCompoundedContractsForEachLevyEntry|LotTDate|datetime|NULL|NULL|NULL|YES
ShowProperCommissionForCompoundedContractsForEachLevyEntry|LevyContract_DPA_|int|NULL|10|0|NO
ShowProperCommissionForCompoundedContractsForEachLevyEntry|ProperCommissionRate|float|NULL|53|NULL|YES
ShowProperCommissionForCompoundedContractsForEachLevyEntry|ProperCommission3|float|NULL|53|NULL|YES
ShowProperCommissionForCompoundedContractsForEachLevyEntry_old|LevyContract_DPA_|int|NULL|10|0|NO
ShowProperCommissionForCompoundedContractsForEachLevyEntry_old|ProperCommissionRate|float|NULL|53|NULL|YES
ShowProperCommissionForCompoundedContractsForEachLevyEntry_old|ProperCommission3|float|NULL|53|NULL|YES
ShowProperCommissionsForAllCompoundedContracts|LotTDate|datetime|NULL|NULL|NULL|YES
ShowProperCommissionsForAllCompoundedContracts|OrdDetail_DPA_|int|NULL|10|0|NO
ShowProperCommissionsForAllCompoundedContracts|ProperCommissionRate|float|NULL|53|NULL|YES
ShowSMSAllContractsCompounded|LotTDate|datetime|NULL|NULL|NULL|YES
ShowSMSAllContractsCompounded|Order_DPA_|int|NULL|10|0|NO
ShowSMSAllContractsCompounded|OrdDetail_DPA_|int|NULL|10|0|NO
ShowSMSAllContractsCompounded|Contract_DPA_|int|NULL|10|0|YES
ShowSMSAllContractsCompounded|LotGrossAmount|money|NULL|19|4|YES
ShowSMSAllContractsCompounded|LevyAmount|money|NULL|19|4|YES
ShowSMSAllContractsCompounded|Client_DPA_|int|NULL|10|0|NO
ShowSMSAllContractsCompounded|ClientName|nvarchar|100|NULL|NULL|NO
ShowSMSAllContractsCompounded|SecurityCode|nvarchar|50|NULL|NULL|NO
ShowSMSAllContractsCompounded|LotQty|int|NULL|10|0|YES
ShowSMSAllContractsCompounded|LotPrice|money|NULL|19|4|YES
ShowSMSAllContractsCompounded|updateOnContract|bit|NULL|NULL|NULL|YES
ShowSMSAllContractsCompounded|ClientCDSNo|nvarchar|20|NULL|NULL|YES
ShowSMSAllContractsCompounded|ClientCellTel|nvarchar|100|NULL|NULL|YES
ShowSMSAllContractsCompounded|contractAmount|money|NULL|19|4|YES
ShowSMSAllContractsCompounded|OrderType_DPA_|int|NULL|10|0|NO
ShowSMSAllContractsCompounded|ContractSettlementDate|datetime|NULL|NULL|NULL|YES
SilasTrades|SecurityCode|nvarchar|10|NULL|NULL|NO
SilasTrades|Code|int|NULL|10|0|NO
SilasTrades|Quantity|int|NULL|10|0|YES
SilasTrades|Excess|money|NULL|19|4|NO
SilasTrades|CurrentBal|money|NULL|19|4|YES
SilasTrades|Total|money|NULL|19|4|NO
SilasTrades|CreditLimit|money|NULL|19|4|NO
SilasTrades|Security_DPA_|int|NULL|10|0|NO
smscontract|Contract_DPA_|int|NULL|10|0|NO
smscontract|LotGrossAmount|money|NULL|19|4|YES
smscontract|ClientName|nvarchar|100|NULL|NULL|NO
smscontract|Client_DPA_|int|NULL|10|0|NO
smscontract|ClientCellTel|nvarchar|100|NULL|NULL|YES
smscontract|ClientCDSNo|nvarchar|20|NULL|NULL|YES
smscontract|LevyAmount|money|NULL|19|4|YES
smscontract|ContractNumber|nvarchar|50|NULL|NULL|NO
smscontract|LotTDate|datetime|NULL|NULL|NULL|NO
smscontract|updateOnContract|bit|NULL|NULL|NULL|YES
smscontract|SecurityCode|nvarchar|50|NULL|NULL|NO
smscontract|OrderType_DPA_|int|NULL|10|0|NO
smscontract|ContractSettlementDate|smalldatetime|NULL|NULL|NULL|YES
smscontract|LotPrice|money|NULL|19|4|NO
smscontract|LotQty|int|NULL|10|0|NO
smscontract|SecurityMktPrice|real|NULL|24|NULL|NO
smscontract|contractAmount|money|NULL|19|4|YES
SmsContract1|LotGrossAmount|money|NULL|19|4|YES
SmsContract1|ClientName|nvarchar|100|NULL|NULL|NO
SmsContract1|Client_DPA_|int|NULL|10|0|NO
SmsContract1|ClientCellTel|nvarchar|100|NULL|NULL|YES
SmsContract1|ClientCDSNo|nvarchar|20|NULL|NULL|YES
SmsContract1|LevyAmount|money|NULL|19|4|YES
SmsContract1|LotTDate|datetime|NULL|NULL|NULL|YES
SmsContract1|updateOnContract|bit|NULL|NULL|NULL|YES
SmsContract1|SecurityCode|nvarchar|50|NULL|NULL|NO
SmsContract1|OrderType_DPA_|int|NULL|10|0|NO
SmsContract1|OrderCompounded|bit|NULL|NULL|NULL|NO
SmsContract1|contractAmount|money|NULL|19|4|YES
smsContractleo|Contract_DPA_|int|NULL|10|0|NO
smsContractleo|LotGrossAmount|money|NULL|19|4|YES
smsContractleo|ClientName|nvarchar|100|NULL|NULL|NO
smsContractleo|Client_DPA_|int|NULL|10|0|NO
smsContractleo|ClientCellTel|nvarchar|100|NULL|NULL|YES
smsContractleo|ClientCDSNo|nvarchar|20|NULL|NULL|YES
smsContractleo|LevyAmount|money|NULL|19|4|YES
smsContractleo|ContractNumber|nvarchar|50|NULL|NULL|NO
smsContractleo|LotTDate|datetime|NULL|NULL|NULL|NO
smsContractleo|updateOnContract|bit|NULL|NULL|NULL|YES
smsContractleo|SecurityCode|nvarchar|50|NULL|NULL|NO
smsContractleo|OrderType_DPA_|int|NULL|10|0|NO
smsContractleo|ContractSettlementDate|smalldatetime|NULL|NULL|NULL|YES
smsContractleo|LotPrice|money|NULL|19|4|NO
smsContractleo|LotQty|int|NULL|10|0|NO
smsContractleo|contractAmount|money|NULL|19|4|YES
SmsDebtors|Client_DPA_|int|NULL|10|0|NO
SmsDebtors|ClientCDSNo|nvarchar|20|NULL|NULL|YES
SmsDebtors|ClientName|nvarchar|100|NULL|NULL|NO
SmsDebtors|Balance|money|NULL|19|4|YES
SmsDebtors|ClientCellTel|nvarchar|100|NULL|NULL|YES
SmsDebtors|updateOnDebt|bit|NULL|NULL|NULL|YES
smsDebtors1|Client_DPA_|int|NULL|10|0|NO
smsDebtors1|ClientCDSNo|nvarchar|20|NULL|NULL|YES
smsDebtors1|ClientName|nvarchar|100|NULL|NULL|NO
smsDebtors1|ClientCellTel|nvarchar|100|NULL|NULL|YES
smsDebtors1|CurrentBal|money|NULL|19|4|YES
smsDebtors1|updateOnDebt|bit|NULL|NULL|NULL|YES
StaffStatement|Entity_DPA_|int|NULL|10|0|NO
StaffStatement|TransDate|datetime|NULL|NULL|NULL|YES
StaffStatement|Ref|nvarchar|500|NULL|NULL|YES
StaffStatement|Particulars|nvarchar|500|NULL|NULL|YES
StaffStatement|Debit|money|NULL|19|4|NO
StaffStatement|Credit|money|NULL|19|4|NO
StaffStatement|CreditBal|money|NULL|19|4|NO
StaffStatement|IsOpeningBalance|int|NULL|10|0|NO
StaffStatement|PaymentReceiptNo|varchar|1|NULL|NULL|NO
StaffStatement|receipttype|int|NULL|10|0|NO
StatementList|ClientTransaction_DPA_|int|NULL|10|0|YES
StatementList|Client_DPA_|int|NULL|10|0|NO
StatementList|TransDate|smalldatetime|NULL|NULL|NULL|YES
StatementList|REF|nvarchar|500|NULL|NULL|YES
StatementList|Particulars|nvarchar|500|NULL|NULL|YES
StatementList|Debit|money|NULL|19|4|YES
StatementList|Credit|money|NULL|19|4|YES
StatementList|CreditBal|money|NULL|19|4|YES
StatementList|IsOpeningBalance|int|NULL|10|0|NO
StatementList|PaymentReceiptNo|nvarchar|50|NULL|NULL|YES
StatementList|ReceiptType|int|NULL|10|0|NO
StatementList|Balance|money|NULL|19|4|YES
StatementList1|ClientTransaction_DPA_|int|NULL|10|0|YES
StatementList1|Client_DPA_|int|NULL|10|0|NO
StatementList1|TransDate|smalldatetime|NULL|NULL|NULL|YES
StatementList1|REF|nvarchar|500|NULL|NULL|YES
StatementList1|Particulars|nvarchar|500|NULL|NULL|YES
StatementList1|Debit|money|NULL|19|4|YES
StatementList1|Credit|money|NULL|19|4|YES
StatementList1|CreditBal|money|NULL|19|4|YES
